gene_id	batch_1	batch_2	batch_3	chemostat_1	chemostat_2	chemostat_3
gene_0781	5027	7476	5647	1727	2214	2912
gene_0782	445	498	321	890	912	1223
gene_0783	329	455	313	239	252	352
gene_0784	251	389	281	166	165	219
gene_0785	1202	1570	1139	746	710	1053
gene_0786	94	135	81	76	69	93
gene_0787	141	230	160	195	218	306
gene_0788	167	186	133	118	149	139
gene_0789	2252	2707	2142	1186	1180	1493
gene_0790	628	782	633	597	594	1052
gene_0791	2817	4081	3346	3236	4335	5487
gene_0792	346	508	390	295	368	445
gene_0793	22	24	7	192	226	299
gene_0794	749	946	758	948	1197	1620
gene_0795	557	819	661	230	251	313
gene_0796	307	453	314	161	176	232
gene_0797	217	249	165	131	173	230
gene_0798	529	694	484	313	350	434
gene_0799	566	686	508	440	497	665
gene_0800	96	95	78	55	61	87
gene_0801	263	344	283	146	220	258
gene_0802	6	6	1	3	3	3
gene_0803	179	278	162	194	196	249
gene_0804	372	515	307	208	281	333
gene_0805	139	209	152	110	108	148
gene_0806	397	495	375	275	328	375
gene_0807	110	138	95	166	198	202
gene_0808	942	1285	964	471	586	850
gene_0809	462	621	455	245	271	367
gene_0810	165	214	155	298	389	456
gene_0811	872	1182	920	403	443	558
gene_0812	1561	2267	1465	1637	2226	2844
gene_0813	146	148	99	76	89	113
gene_0814	2162	3269	2370	1349	1590	1913
gene_0815	371	509	348	442	452	626
gene_0816	1726	2510	1859	903	1084	1437
gene_0817	135	167	95	164	145	224
gene_0818	469	625	450	278	313	342
gene_0819	2222	3141	2452	1521	1873	2344
gene_0820	73	80	58	45	55	77
gene_0821	331	363	284	236	272	398
gene_0822	1588	1776	1217	1501	2034	2582
gene_0823	4573	6173	3882	1341	1614	2290
gene_0824	453	528	370	414	496	585
gene_0825	556	674	504	432	605	726
gene_0826	9760	14577	7455	3147	3357	5113
gene_0827	223	309	203	217	289	295
gene_0828	843	1208	873	698	922	1218
gene_0829	2697	3697	2846	1551	1881	2396
gene_0830	255	223	169	880	1090	1446
gene_0831	4101	5205	4111	1267	1452	1946
gene_0832	82	109	69	109	144	145
gene_0833	761	983	611	1051	1046	1262
gene_0834	157	185	127	105	88	141
gene_0835	5284	7306	5437	4401	5744	6759
gene_0836	944	1123	804	856	981	1338
gene_0837	742	701	425	1753	2436	3053
gene_0838	188	254	191	296	294	453
gene_0839	1042	1481	1142	559	692	839
gene_0840	535	749	440	224	257	373
gene_0841	311	436	324	279	305	342
gene_0842	138	191	130	89	94	144
gene_0843	442	659	488	282	368	445
gene_0844	449	760	504	362	432	515
gene_0845	289	431	270	331	367	584
gene_0846	7	5	3	9	9	15
gene_0847	251	322	222	378	423	547
gene_0848	750	1112	833	419	520	582
gene_0849	391	518	365	173	197	254
gene_0850	289	300	193	1093	1376	1829
gene_0851	115	148	114	117	135	182
gene_0852	179	213	154	144	187	241
gene_0853	171	208	133	161	204	245
gene_0854	239	329	228	219	307	364
gene_0855	88	111	72	59	70	89
gene_0856	123	163	85	149	161	183
gene_0857	442	534	448	388	498	633
gene_0858	304	504	352	293	340	442
gene_0859	310	445	280	224	272	331
gene_0860	1509	2089	1551	900	1121	1470
gene_0861	529	612	503	521	676	838
gene_0862	83	90	72	38	73	125
gene_0863	1705	2246	1733	1327	1615	2119
gene_0864	2409	3208	2217	973	1015	1208
gene_0865	362	470	355	203	261	334
gene_0866	386	483	396	189	241	294
gene_0867	242	292	203	370	450	518
gene_0868	213	253	173	152	193	252
gene_0869	237	315	234	195	294	317
gene_0870	414	573	409	329	392	484
gene_0871	63	111	76	52	80	104
gene_0872	548	618	494	452	520	632
gene_0873	391	436	281	92	74	107
gene_0874	31	28	28	989	1247	1497
gene_0875	2871	3932	2826	1394	1677	2189
gene_0876	5666	7437	5393	1555	1822	2311
gene_0877	3772	5191	3888	961	1106	1606
gene_0878	5971	8071	5827	1833	2137	3189
gene_0879	317	373	270	232	283	321
gene_0880	97	115	81	295	317	402
gene_0881	902	1158	854	1954	2309	3058
gene_0882	298	442	318	244	301	323
gene_0883	296	333	262	208	260	335
gene_0884	5186	6882	5252	1595	1821	2542
gene_0886	855	1129	779	470	589	775
gene_0887	528	717	537	276	330	399
gene_0888	695	800	538	566	716	921
gene_0889	1263	1585	1126	898	1060	1409
gene_0890	103	128	91	84	75	120
gene_0891	693	867	548	932	1087	1458
gene_0892	1835	2434	1769	960	1095	1275
gene_0893	423	625	400	387	440	641
gene_0894	316	423	271	226	224	284
gene_0895	480	710	502	202	232	320
gene_0896	2703	3487	2532	943	1046	1402
gene_0897	952	1418	1066	405	482	701
gene_0898	323	397	305	125	158	210
gene_0899	765	1165	812	445	608	769
gene_0900	86	110	88	127	135	166
gene_0901	383	495	388	262	334	452
gene_0902	7381	9789	6921	2681	3007	3935
gene_0904	417	586	438	430	547	661
gene_0905	397	514	328	353	429	504
gene_0906	577	772	516	231	244	294
gene_0907	1043	1461	1031	461	599	773
gene_0908	165	191	134	586	733	928
gene_0909	151	148	92	214	298	338
gene_0910	656	892	696	518	570	807
gene_0911	1024	1390	975	1148	1213	1545
gene_0912	286	372	245	148	179	270
gene_0913	235	281	207	219	250	318
gene_0914	158	199	150	158	174	224
gene_0915	150	172	132	120	152	207
gene_0916	149	273	184	169	204	224
gene_0917	1068	1582	1152	569	632	780
gene_0918	494	574	456	61	97	116
gene_0919	235	250	250	21	24	32
gene_0920	211	285	233	151	166	196
gene_0921	527	739	516	418	499	604
gene_0922	154	165	117	135	112	141
gene_0923	1003	1404	1090	600	772	1054
gene_0924	213	301	223	160	169	249
gene_0925	1359	1655	1205	945	1096	1413
gene_0926	312	395	278	258	291	364
gene_0927	278	332	181	507	592	798
gene_0928	492	655	466	488	613	783
gene_0929	21	11	15	79	121	118
gene_0930	0	0	0	4	6	6
gene_0932	1484	1349	957	1614	2263	2812
gene_0933	69	56	50	220	273	391
gene_0934	735	761	618	1149	1740	2175
gene_0935	837	1184	780	634	788	989
gene_0936	256	313	223	178	222	259
gene_0937	113	162	153	160	156	221
gene_0938	1256	1734	1184	647	745	923
gene_0939	3831	5213	4012	1012	1201	1568
gene_0940	250	280	213	255	273	370
gene_0941	318	365	256	168	200	240
gene_0942	196	253	184	219	260	324
gene_0943	49	51	34	33	52	54
gene_0944	176	231	162	134	168	195
gene_0946	0	1	0	0	1	1
gene_0948	2556	3334	2379	1623	1889	2686
gene_0949	256	321	207	177	182	239
gene_0950	362	443	320	309	383	519
gene_0951	789	963	697	1244	1342	1718
gene_0952	776	914	705	336	382	486
gene_0953	280	335	240	208	201	301
gene_0954	241	250	193	168	256	291
gene_0955	476	576	372	960	1320	1530
gene_0956	2223	3123	2134	866	1075	1553
gene_0957	188	199	129	276	280	346
gene_0958	47	53	50	74	94	104
gene_0959	322	373	251	285	385	427
gene_0960	300	348	243	413	521	686
gene_0961	394	478	383	474	533	714
gene_0962	311	387	252	266	271	351
gene_0963	34	35	25	134	143	158
gene_0964	5	2	4	13	12	19
gene_0965	1038	1482	1253	937	1266	1550
gene_0966	5034	7292	5396	1755	2235	2775
gene_0967	111	136	101	73	96	128
gene_0968	96	153	87	103	139	182
gene_0969	3	7	8	13	12	25
gene_0970	167	189	110	73	72	130
gene_0971	478	603	470	441	507	604
gene_0972	13	11	7	198	275	288
gene_0973	2222	3233	2245	1162	1131	1343
gene_0974	132	176	137	70	87	114
gene_0975	135	172	119	61	82	93
gene_0976	82	107	81	113	140	151
gene_0978	2630	3664	2696	1158	1484	1873
gene_0979	4657	6327	4846	1599	1745	2447
gene_0980	329	454	329	225	287	361
gene_0981	454	622	475	337	362	516
gene_0982	1188	1541	1170	1023	1276	1492
gene_0983	82	131	90	66	114	102
gene_0984	84	97	79	139	167	234
gene_0985	177	241	136	122	136	203
gene_0986	863	999	687	1598	1991	2502
gene_0987	6107	7579	5416	1682	2378	2697
gene_0988	700	1075	738	502	602	716
gene_0989	76	79	81	53	60	76
gene_0990	0	0	0	0	0	0
gene_0992	1	2	1	1	0	1
gene_0994	39	31	24	57	84	91
gene_0995	1053	1480	1137	1037	1149	1535
gene_0996	1	0	0	0	2	3
gene_0997	345	569	393	134	166	255
gene_0998	2	4	3	12	7	13
gene_0999	0	1	0	2	1	4
gene_1000	31	33	28	57	81	88
gene_1001	474	535	375	322	311	500
gene_1002	10	13	11	9	6	13
gene_1004	211	210	138	385	501	640
gene_1005	274	388	299	157	175	234
gene_1006	319	385	272	102	91	144
gene_1007	497	203	120	58	66	60
gene_1008	594	844	605	349	357	486
gene_1009	310	461	309	172	215	297
gene_1010	20298	27359	20165	5137	6779	9195
gene_1011	458	544	409	336	408	539
gene_1012	462	635	457	371	448	562
gene_1013	558	725	499	578	630	887
gene_1014	1085	1193	862	1391	1651	2001
gene_1015	465	594	425	300	387	552
gene_1016	328	429	303	284	361	465
gene_1017	117	129	93	92	105	138
gene_1020	134	133	84	596	700	908
gene_1021	1799	2651	1956	772	869	1168
gene_1022	561	660	506	342	428	568
gene_1023	1684	2256	1558	855	1000	1281
gene_1024	237	280	222	193	220	302
gene_1025	7983	10771	7369	2357	2705	3818
gene_1026	127	159	133	96	122	153
gene_1027	79	118	69	83	89	105
gene_1028	197	235	177	116	173	210
gene_1029	452	560	412	321	428	525
gene_1030	221	315	227	218	251	294
gene_1031	12	16	8	1045	1606	2064
gene_1032	802	1101	718	540	689	924
gene_1033	646	687	459	553	613	836
gene_1034	178	202	130	206	261	301
gene_1035	647	594	407	1936	2650	3116
gene_1036	235	329	243	253	295	434
gene_1037	92	143	127	110	141	163
gene_1038	5264	2277	1419	16988	19384	24820
gene_1039	156	193	102	129	164	211
gene_1040	153	192	119	140	172	258
gene_1041	160	204	117	60	82	112
gene_1042	333	463	332	363	435	500
gene_1043	428	596	445	303	407	484
gene_1044	182	229	166	171	220	227
gene_1045	482	693	546	207	234	312
gene_1046	294	368	243	192	194	283
gene_1047	144	148	92	386	425	514
gene_1048	1081	1457	1048	494	619	787
gene_1049	416	729	520	220	256	347
gene_1050	223	303	188	139	173	247
gene_1052	572	909	658	185	239	263
gene_1053	223	329	236	225	285	325
gene_1054	1872	2611	2025	785	953	1165
gene_1055	351	413	293	316	316	450
gene_1056	799	1079	831	370	418	481
gene_1057	198	275	182	347	459	538
gene_1058	581	917	653	490	556	783
gene_1059	725	1056	723	383	335	529
gene_1061	19	29	19	10	9	12
gene_1062	0	0	0	0	0	0
gene_1063	1622	1988	1543	2015	2715	3254
gene_1064	328	438	248	333	371	459
gene_1065	884	1269	983	348	436	602
gene_1066	19	15	13	7	7	8
gene_1067	296	443	272	217	240	308
gene_1068	215	270	202	280	371	510
gene_1069	611	721	525	344	437	574
gene_1070	16	26	13	25	31	41
gene_1072	178	257	149	130	174	184
gene_1073	246	356	286	159	225	250
gene_1074	270	330	220	288	409	456
gene_1075	438	631	447	229	285	356
gene_1076	172	272	195	404	526	545
gene_1077	205	264	202	205	254	316
gene_1078	0	1	1	0	2	3
gene_1079	280	304	191	180	194	243
gene_1080	452	536	391	294	296	454
gene_1081	258	316	239	173	193	253
gene_1082	171	209	176	171	216	218
gene_1083	1282	1757	1253	462	561	668
gene_1084	21	24	18	535	815	1163
gene_1085	909	1296	1034	418	444	606
gene_1086	185	222	169	123	148	195
gene_1087	482	641	409	561	691	919
gene_1088	232	271	192	174	215	288
gene_1089	79	105	75	81	93	136
gene_1090	76	87	56	69	129	135
gene_1091	119	140	101	114	111	119
gene_1092	2563	3753	2940	2118	2390	2936
gene_1093	430	604	425	382	484	625
gene_1094	1728	2161	1606	1152	1423	1749
gene_1095	185	222	151	188	168	232
gene_1096	99	128	101	135	137	172
gene_1097	133	231	115	148	181	222
gene_1099	2026	3151	2224	809	999	1206
gene_1100	337	480	316	262	318	434
gene_1101	433	596	427	229	303	322
gene_1102	388	480	355	185	232	316
gene_1103	139	187	150	120	147	219
gene_1104	549	767	525	464	558	662
gene_1105	145	178	131	209	290	374
gene_1106	406	498	430	249	266	346
gene_1107	648	954	692	141	138	198
gene_1108	714	918	715	694	756	970
gene_1109	493	699	497	364	379	475
gene_1110	284	353	290	175	190	235
gene_1111	735	932	685	1953	2427	2931
gene_1112	1099	1606	1125	1150	1466	1611
gene_1113	278	395	226	159	248	255
gene_1114	487	678	500	267	289	425
gene_1115	412	543	423	416	490	633
gene_1116	7436	9623	7464	5985	8854	11602
gene_1117	215	261	188	104	133	168
gene_1118	5	7	3	4	4	2
gene_1119	3977	5330	4304	2250	2707	3433
gene_1120	413	590	460	268	279	352
gene_1121	279	348	229	229	286	369
gene_1122	444	661	471	244	248	344
gene_1123	243	279	193	248	255	363
gene_1124	185	215	156	229	238	400
gene_1125	379	490	342	335	384	410
gene_1126	643	867	668	218	280	322
gene_1127	355	477	321	374	457	529
gene_1128	466	593	362	318	333	462
gene_1129	665	996	693	715	955	1262
gene_1130	316	473	316	401	424	546
gene_1131	10	13	10	11	17	18
gene_1132	1723	2528	1823	1029	1211	1631
gene_1134	1	1	0	0	0	2
gene_1135	451	277	209	2681	3880	5158
gene_1136	2468	3589	2688	1434	1666	2244
gene_1137	170	183	115	217	272	347
gene_1138	995	1323	958	600	698	945
gene_1139	453	515	353	281	323	425
gene_1140	613	778	587	452	544	731
gene_1141	691	856	650	590	729	973
gene_1142	320	306	251	1339	1519	1767
gene_1143	91	141	67	104	106	193
gene_1144	190	245	166	115	126	186
gene_1145	272	334	276	213	265	276
gene_1146	267	307	237	270	302	422
gene_1147	504	696	489	368	433	569
gene_1148	9	4	5	4	9	5
gene_1149	118	162	132	106	140	175
gene_1150	234	275	222	76	113	132
gene_1151	46	73	40	26	39	55
gene_1152	777	951	739	855	1047	1367
gene_1153	2447	3312	2624	1653	2035	2714
gene_1154	557	742	586	385	508	692
gene_1155	1072	1502	1042	719	874	1224
gene_1156	61	87	57	80	82	96
gene_1157	174	201	152	134	143	197
gene_1158	2310	2904	2003	802	1052	1334
gene_1159	0	1	0	0	0	1
gene_1160	250	343	236	203	268	337
gene_1161	238	292	187	259	293	400
gene_1162	219	233	170	154	191	239
gene_1163	184	251	164	130	170	202
gene_1164	334	382	280	286	386	416
gene_1165	144	171	101	108	150	162
gene_1166	164	193	141	223	328	374
gene_1167	159	215	159	342	433	553
gene_1168	210	333	219	156	194	225
gene_1169	758	1127	797	567	658	734
gene_1170	279	373	268	306	318	402
gene_1171	641	851	584	558	702	781
gene_1172	327	420	276	57	40	49
gene_1173	0	0	0	0	0	0
gene_1174	54	80	56	26	40	37
gene_1175	0	0	0	0	0	0
gene_1176	106	142	100	52	54	60
gene_1177	0	0	0	0	0	0
gene_1179	1401	1951	1408	584	704	933
gene_1180	1736	2355	1879	938	1287	1568
gene_1181	160	207	152	99	120	184
gene_1182	1179	1740	1292	1828	2375	2800
gene_1183	11	7	14	4	12	15
gene_1184	134	161	94	1025	1404	1473
gene_1185	438	625	455	323	426	524
gene_1186	18	25	12	80	81	110
gene_1187	263	350	251	247	353	422
gene_1188	442	630	446	409	460	573
gene_1189	194	237	206	208	310	331
gene_1190	70	60	62	352	461	524
gene_1191	4304	5456	3795	3032	3681	4779
gene_1192	2691	3489	2297	2283	2694	3701
gene_1193	3416	4551	3345	1293	1459	1764
gene_1194	478	615	465	482	550	656
gene_1195	303	406	306	245	297	381
gene_1196	220	280	202	202	266	388
gene_1197	246	318	211	558	596	808
gene_1198	820	1014	734	805	882	1063
gene_1199	2685	3958	2558	1533	2032	2468
gene_1200	2801	3761	3113	1473	1844	2494
gene_1201	228	291	193	151	204	230
gene_1202	184	229	178	188	211	266
gene_1203	650	683	468	368	343	528
gene_1204	1695	2549	1938	1304	1414	1813
gene_1205	213	360	210	174	210	219
gene_1206	145	171	137	116	128	152
gene_1208	145	177	116	211	242	277
gene_1209	123	145	115	85	123	174
gene_1210	316	404	309	428	511	617
gene_1211	1195	1693	1077	515	578	746
gene_1212	202	230	171	212	242	365
gene_1213	5	9	4	12	17	21
gene_1214	108	140	95	182	276	338
gene_1215	253	353	200	240	336	457
gene_1216	84	101	80	64	79	68
gene_1217	546	679	535	504	572	705
gene_1218	54	54	64	48	45	53
gene_1219	252	330	253	224	223	338
gene_1220	202	264	189	207	210	306
gene_1221	153	160	110	173	245	268
gene_1222	101	135	106	3352	3999	4853
gene_1223	378	531	382	199	206	258
gene_1224	1584	2112	1518	3393	5033	6300
gene_1225	73	120	69	174	149	187
gene_1226	177	207	164	163	204	238
gene_1227	548	688	501	158	130	178
gene_1229	90	129	72	87	70	85
gene_1230	0	0	0	0	0	0
gene_1231	400	584	346	216	235	226
gene_1232	0	0	0	0	0	0
gene_1234	311	328	242	1130	1455	1865
gene_1235	111	124	75	74	98	113
gene_1236	1306	2275	1324	710	659	819
gene_1237	199	273	181	187	223	240
gene_1238	537	741	544	265	319	367
gene_1239	382	427	299	186	217	276
gene_1240	197	230	198	142	138	190
gene_1241	554	1054	437	342	382	493
gene_1242	485	618	438	573	673	998
gene_1243	56	53	29	90	113	137
gene_1244	61	43	44	128	129	149
gene_1245	178	220	140	414	680	943
gene_1246	1900	2427	1606	1744	2098	2626
gene_1247	218	227	165	477	640	853
gene_1248	0	1	2	6	1	2
gene_1250	205	291	196	175	216	284
gene_1251	445	590	432	214	215	302
gene_1252	50	55	36	14	18	22
gene_1253	161	190	124	182	208	295
gene_1254	476	693	496	485	617	709
gene_1255	605	776	576	262	327	400
gene_1256	83	129	99	148	178	216
gene_1257	65	91	66	92	116	147
gene_1258	156	153	124	265	292	388
gene_1259	211	257	168	122	166	197
gene_1260	264	311	240	251	317	449
gene_1261	370	395	334	270	361	429
gene_1262	852	1147	842	555	566	764
gene_1263	1635	1961	1441	1829	2400	2734
gene_1264	774	1141	779	769	955	1148
gene_1265	262	344	273	196	220	305
gene_1266	380	445	309	244	289	339
gene_1267	450	537	367	296	409	493
gene_1268	1411	1796	1212	1879	2075	2535
gene_1269	619	818	636	236	366	420
gene_1270	589	796	657	289	331	438
gene_1271	444	640	432	244	263	351
gene_1272	272	359	227	111	118	202
gene_1273	531	783	543	303	380	406
gene_1274	922	1132	889	363	478	568
gene_1275	175	223	161	207	225	302
gene_1276	253	340	227	359	441	536
gene_1278	457	587	411	369	488	583
gene_1279	181	235	183	109	154	203
gene_1280	397	502	359	209	215	247
gene_1281	859	1142	848	557	624	814
gene_1282	263	355	258	216	240	301
gene_1283	381	565	428	214	267	412
gene_1284	162	157	133	406	580	707
gene_1285	129	159	128	142	178	220
gene_1286	85	111	84	85	109	126
gene_1287	544	643	444	250	346	458
gene_1289	5	11	8	3	3	5
gene_1290	0	0	0	0	0	0
gene_1291	95	95	71	101	102	137
gene_1292	173	223	147	122	161	216
gene_1293	183	210	131	163	184	230
gene_1294	227	341	236	227	254	271
gene_1295	218	237	130	164	130	227
gene_1296	618	978	774	192	230	283
gene_1297	404	520	377	239	288	371
gene_1298	774	961	552	939	848	1294
gene_1299	122	119	74	119	147	194
gene_1300	1023	1519	1120	407	451	641
gene_1301	513	626	446	362	364	452
gene_1302	859	1337	847	305	359	453
gene_1303	958	1224	836	782	940	1337
gene_1304	447	628	443	628	806	1081
gene_1305	273	358	266	372	451	564
gene_1306	398	545	368	138	187	219
gene_1307	157	256	134	201	248	300
gene_1308	554	785	580	305	387	495
gene_1309	766	1143	797	571	715	796
gene_1310	1056	1491	1010	831	1084	1272
gene_1311	105	136	87	99	101	128
gene_1312	438	510	353	294	332	427
gene_1313	185	204	150	167	223	283
gene_1314	344	455	356	205	259	343
gene_1316	2096	3079	2350	1155	1342	1725
gene_1317	314	148	137	4915	5139	6066
gene_1318	197	118	70	3599	4087	4752
gene_1319	16	34	22	19	14	18
gene_1320	7643	11072	7854	237	327	448
gene_1321	1780	2463	1841	1030	1274	1698
gene_1322	523	652	512	362	420	508
gene_1323	596	814	573	390	415	590
gene_1324	641	861	592	382	440	483
gene_1326	283	313	229	260	320	363
gene_1327	391	535	306	356	386	502
gene_1328	319	538	328	218	234	230
gene_1329	1574	2165	1607	709	705	978
gene_1330	704	996	712	532	640	732
gene_1331	459	663	471	395	459	625
gene_1332	192	243	136	286	379	528
gene_1333	204	187	128	295	438	503
gene_1334	398	516	421	453	535	633
gene_1335	575	826	581	222	251	343
gene_1336	275	383	256	256	297	375
gene_1337	147	181	113	112	146	204
gene_1339	770	1050	636	525	578	851
gene_1340	196	243	211	150	208	250
gene_1341	1187	1602	1242	1841	1962	2349
gene_1342	79	102	80	24	23	30
gene_1343	0	0	0	0	0	0
gene_1344	3	10	0	4	2	1
gene_1345	281	426	264	165	187	215
gene_1346	539	688	545	355	472	567
gene_1347	189	246	179	215	248	349
gene_1348	218	256	182	146	187	220
gene_1349	218	267	184	155	215	242
gene_1350	969	1245	894	477	593	796
gene_1351	346	421	274	284	358	428
gene_1352	16	6	2	19	38	44
gene_1353	170	187	114	117	128	158
gene_1354	444	540	398	266	294	370
gene_1355	296	403	297	201	237	292
gene_1356	1121	1424	907	1339	1481	2048
gene_1357	354	486	279	185	195	255
gene_1358	350	460	308	354	413	533
gene_1359	49	30	19	181	233	264
gene_1360	131	155	100	580	566	658
gene_1361	1843	2461	1680	1271	1550	2068
gene_1362	219	254	161	145	168	249
gene_1363	6942	9164	7251	2116	2151	3109
gene_1364	84	108	74	81	113	180
gene_1365	235	335	221	4870	5747	6879
gene_1366	3982	5877	4180	1977	2518	3150
gene_1367	170	231	161	184	218	271
gene_1368	252	262	196	203	218	249
gene_1369	838	1072	798	720	822	987
gene_1370	502	693	470	311	372	464
gene_1371	600	714	542	423	514	642
gene_1373	81	91	53	128	150	157
gene_1374	288	328	240	256	289	391
gene_1375	321	348	237	205	236	329
gene_1376	1379	1794	1439	1157	1565	1873
gene_1377	1071	1614	1211	468	540	641
gene_1378	339	414	299	321	355	510
gene_1379	687	881	691	271	290	371
gene_1380	2934	3998	2984	1437	1444	1809
gene_1381	217	264	218	125	128	175
gene_1382	34	53	34	40	81	85
gene_1383	65	65	37	57	61	93
gene_1384	394	553	366	217	224	267
gene_1385	465	483	369	486	539	708
gene_1386	341	391	334	324	368	534
gene_1387	526	755	574	292	360	462
gene_1388	1032	1416	1080	365	308	429
gene_1389	309	382	297	268	289	339
gene_1390	182	274	180	94	74	107
gene_1391	347	463	319	259	291	378
gene_1392	391	553	425	185	222	314
gene_1393	313	391	271	138	166	185
gene_1394	289	376	234	191	213	269
gene_1395	265	336	233	208	251	285
gene_1396	4721	6377	4671	1562	1816	2354
gene_1397	291	324	229	176	264	332
gene_1399	453	561	425	327	451	504
gene_1400	194	288	212	241	327	369
gene_1401	372	525	352	343	365	471
gene_1402	188	215	180	157	208	250
gene_1403	230	246	163	137	141	229
gene_1404	164	192	134	177	193	283
gene_1405	1042	1395	1027	847	1036	1346
gene_1406	143	177	118	137	132	188
gene_1407	1829	2378	1861	789	939	1326
gene_1408	719	971	709	476	583	656
gene_1409	1924	2517	2031	909	991	1411
